ID Cortex	Empresa analisada	Produto analisado	Data	Título	ID análise de mídia	Veículo	Status classificação	Assunto específico	Assunto Específico Sugerido	ID Assunto Específico Sugerido
1023496	BTG Pactual	-	2020-01-13	Cinco construtoras devem entrar na Bolsa e movimentar R$ 5 bilhões	51557	Correio Popular	Classificado	BTG analisa mercado imobiliário	BTG analisa mercado imobiliário	4632
1019681	BTG Pactual	-	2020-01-06	Natura & Co eleva previsão de sinergias após concluir compra da Avon	51345	BOL	Classificado	BTG analisa a empresa: Natura	Natura & Co eleva previsão de sinergias após concluir compra da Avon	4597
1017826	BTG Pactual	-	2020-01-02	Bovespa abre 1º pregão de 2020 em alta	51296	G1	Classificado	Alta das ações do BTG Pactual	Alta das ações do BTG Pactual	4573
1023063	BTG Pactual	-	2020-01-12	Confira cinco IPOs de empresas brasileiras que devem ocorrer em 2020	51526	Yahoo Brasil	Classificado	Caixa Seguridade, administrado pelo Banco Pan, é o quarto maior grupo segurador do Brasil	Confira cinco IPOs de empresas brasileiras que devem ocorrer em 2020	4666
1017849	BTG Pactual	-	2020-01-02	Ações de Vale e siderúrgicas sobem forte com maior otimismo externo; confira mais destaques	51299	Infomoney	Classificado	BTG coordena oferta da JBS	BTG coordena oferta da JBS	4572
1020115	BTG Pactual	-	2020-01-06	Mercado Financeiro	51366	CENÁRIO ECONÔMICO/TV BRASIL/SÃO PAULO	Classificado	Bolsa: as maiores altas de 2019	Mercado Financeiro	4600
1023498	BTG Pactual	-	2020-01-13	Cinco construtoras devem entrar na Bolsa e movimentar R$ 5 bilhões	51558	MSN	Classificado	BTG analisa mercado imobiliário	BTG analisa mercado imobiliário	4632
1021025	BTG Pactual	-	2020-01-08	Álvaro Frasson, economista do BTG Pactual digital, diz que o futuro do Brasil está nas mãos do Congresso, que pode escolher pautas para o País crescer. #iG - https://economia.ig.com.br/2020-01-08/nao-adianta-votar-reforma-tributaria-no-1-semestre-e-travar-economia-diz-btg.html#utm_source=facebook&utm_medium=social&utm_campaign=ig	51432	iG	Classificado	BTG projeta aumento do PIB para 2020	Álvaro Frasson, economista do BTG Pactual digital, diz que o futuro do Brasil está nas mãos do Congresso, que pode escolher pautas para o País crescer. #iG - https://economia.ig.com.br/2020-01-08/nao-adianta-votar-reforma-tributaria-no-1-semestre-e-travar-economia-diz-btg.html#utm_source=facebook&utm_medium=social&utm_campaign=ig	4621
1022316	BTG Pactual	-	2020-01-10	Brasil segue como país mais caro em vestuário, aponta Índice Zara, do BTG	51486	Valor Econômico	Classificado	Roupas no Brasil tem alto valor, segundo Índice Zara, do BTG Pactual	Roupas no Brasil tem alto valor, segundo Índice Zara, do BTG Pactual	4652
1020211	BTG Pactual	-	2020-01-07	Caixa Econômica Federal define sindicato de bancos para IPO de unidade de seguros, dizem fontes	51384	Terra	Classificado	BTG coordena oferta da Caixa	BTG coordena oferta da Caixa	4605
1017683	BTG Pactual	-	2020-01-01	O ano em que Dilma quase foi presa	51282	O Antagonista	Classificado	BTG é citado em depoimento da Lava Jato	BTG é citado em depoimento da Lava Jato	4566
1022522	BTG Pactual	-	2020-01-10	Ibovespa cai pelo 6º pregão e passa a acumular queda em 2020	51504	UOL	Classificado	BTG analisa a empresa: Gol	Ibovespa cai pelo 6º pregão e passa a acumular queda em 2020	4657
1021857	BTG Pactual	-	2020-01-09	Economista Luis Oscar Herrera asume como nuevo coordinador macroeconómico de Hacienda	51461	La Tercera	Classificado	BTG citado em CV	Economista Luis Oscar Herrera asume como nuevo coordinador macroeconómico de Hacienda	4636
1022145	BTG Pactual	-	2020-01-10	Exclusivo Online	51473	Revista IstoÉDinheiro	Classificado	BTG analisa a economia brasileira	BTG analisa a economia brasileira	4648
1022249	BTG Pactual	-	2020-01-10	ENTREVISTA-Caixa Econômica vai acelerar negócios ligados ao setor imobiliário em 2020	51479	Reuters Brasil	Classificado	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	4650
1017581	BTG Pactual	-	2020-01-01	Oferta de ações na Bolsa brasileira pode atingir até R$ 200 bi este ano	51267	Estadão	Classificado	BTG traça cenário para o Ibovespa no ano que vem	BTG traça cenário para o Ibovespa no ano que vem	4563
1020594	BTG Pactual	-	2020-01-07	Bancos e Petrobras pressionam 3º queda seguida, mas Ibovespa segue no azul em 2020	51399	BOL	Classificado	Ações do BTG	Bancos e Petrobras pressionam 3º queda seguida, mas Ibovespa segue no azul em 2020	4611
1023815	BTG Pactual	-	2020-01-13	Itaú e Banco Indusval entram em comercialização de energia elétrica	51573	Yahoo Brasil	Classificado	BTG opera no mercado elétrico desde 2010	Itaú e Banco Indusval entram em comercialização de energia elétrica	4677
1023059	BTG Pactual	-	2020-01-12	Consórcio que administra o DPVAT perde seguradoras graúdas | Lauro Jardim	51524	O Globo	Classificado	BTG se desliga da seguradora Líder, consórcio que administra o DPVAT	Consórcio que administra o DPVAT perde seguradoras graúdas | Lauro Jardim	4665
1020310	BTG Pactual	-	2020-01-07	Bancos e Petrobras ditam nova queda do Ibovespa; Marfrig sobe	51387	Reuters Brasil	Classificado	Ações do BTG	Ações do BTG	4607
1019688	BTG Pactual	-	2020-01-06	Natura & Co eleva previsão de sinergias após concluir compra da Avon	51348	Portal R7	Classificado	BTG analisa a empresa: Natura	Natura & Co eleva previsão de sinergias após concluir compra da Avon	4597
1021604	BTG Pactual	-	2020-01-09	Copel quer importar energia do Paraguai; mira vendas no mercado livre no Brasil	51453	Yahoo Brasil	Classificado	BTG importa energia de Uruguai e Argentina desde 2019	Copel quer importar energia do Paraguai; mira vendas no mercado livre no Brasil	4631
1020159	BTG Pactual	-	2020-01-07	Caixa define sindicato de bancos para IPO de unidade de seguros, dizem fontes	51372	BOL	Classificado	BTG coordena oferta da Caixa	BTG coordena oferta da Caixa	4605
1023061	BTG Pactual	-	2020-01-12	Lauro Jardim	51525	O Povo	Classificado	Disputa que pode obrigar a União a ressarcir a Petrobras em R$ 55 bilhões	Lauro Jardim	4660
1020883	BTG Pactual	-	2020-01-08	Caixa Seguridade confirma que Caixa Econômica Federal contratou sindicato de bancos para IPO	51424	Extra	Classificado	BTG coordena oferta da Caixa	BTG coordena oferta da Caixa	4605
1022314	BTG Pactual	-	2020-01-10	Caixa quer acelerar negócios ligados ao financiamento imobiliário em 2020	51485	Exame	Classificado	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	4650
1023588	BTG Pactual	-	2020-01-13	Banco Indusval tem aval do Cade para entrar em comercialização de energia elétrica	51563	Terra	Classificado	BTG citado em CV	BTG citado em CV	4675
1020478	BTG Pactual	-	2020-01-07	"Brasil vive momento de proliferação de fintechs, mas consolidação deve vir nos próximos anos, segundo pesquisa do BTG

https://t.co/KJUPqfByG4"	51395	Revista Época Negócios	Classificado	BTG analisa cenário dos bancos digitais	Brasil vive momento de proliferação de fintechs, mas consolidação deve vir nos próximos anos, segundo pesquisa do BTG - https://epocanegocios.globo.com/Empresa/noticia/2020/01/para-conquistar-clientes-bancos-digitais-agora-precisam-ir-alem-da-isencao-de-taxas.html	4608
1023228	BTG Pactual	-	2020-01-12	Brasileiros criam um 'Ibovespa' das criptomoedas	51533	Portal R7	Classificado	BTG comercializa cotas da Hashdex	Brasileiros criam um 'Ibovespa' das criptomoedas	4661
1022234	BTG Pactual	-	2020-01-10	Caixa Econômica vai acelerar negócios ligados ao setor imobiliário em 2020	51476	Extra	Classificado	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	4650
1022037	BTG Pactual	-	2020-01-10	Ambev, Volkswagen e BTG revelam mitos e verdades sobre programa de trainee	51467	Exame	Classificado	BTG fala sobre programa de trainee	Ambev, Volkswagen e BTG revelam mitos e verdades sobre programa de trainee	4642
1017623	BTG Pactual	-	2020-01-01	JBS: acordo de acionistas entre J&F e BNDESPar perde validade	51272	Diário do Grande ABC	Classificado	BTG coordena oferta da JBS	BTG coordena oferta da JBS	4565
1017687	BTG Pactual	-	2020-01-01	Oferta de ações na bolsa brasileira pode atingir até R$ 200 bi este ano	51283	Portal R7	Classificado	BTG traça cenário para o Ibovespa no ano que vem	BTG traça cenário para o Ibovespa no ano que vem	4563
1022028	BTG Pactual	-	2020-01-10	Hacienda sorprende: ficha a Luis Oscar Herrera como asesor económico	51463	Diario Financiero	Classificado	BTG citado em CV	Hacienda sorprende: ficha a Luis Oscar Herrera como asesor económico	4638
1020313	BTG Pactual	-	2020-01-07	Bancos e Petrobras ditam nova queda do Ibovespa; Marfrig sobe	51390	UOL	Classificado	Ações do BTG	Ações do BTG	4607
1019605	BTG Pactual	-	2020-01-06	Ibovespa recua e vai abaixo de 117 mil pontos com aumento de tensão geopolítica; Natura sobe	51336	UOL	Classificado	BTG analisa desempenho da bolsa	Ibovespa recua e vai abaixo de 117 mil pontos com aumento de tensão geopolítica; Natura sobe	4595
1023196	BTG Pactual	-	2020-01-12	Brasileiros criam um ‘Ibovespa’ das criptomoedas	51531	Revista Istoé	Classificado	BTG comercializa cotas da Hashdex	Brasileiros criam um 'Ibovespa' das criptomoedas	4661
1022509	BTG Pactual	-	2020-01-10	Ibovespa cai pelo 6º pregão e passa a acumular queda em 2020	51498	Terra	Classificado	BTG analisa a empresa: Gol	Ibovespa cai pelo 6º pregão e passa a acumular queda em 2020	4657
1022641	BTG Pactual	-	2020-01-10	O bom desempenho do Banco Inter no último trimestre do ano passado, alcançando mais de 4 milhões de correntistas deve permanecer em 2020. Em relatório divulgado, analistas do BTG recomendam a compra das ações do banco mineiro.	51509	Exame	Classificado	BTG analisa a empresa: Banco Inter	O bom desempenho do Banco Inter no último trimestre do ano passado, alcançando mais de 4 milhões de correntistas deve permanecer em 2020. Em relatório divulgado, analistas do BTG recomendam a compra das ações do banco mineiro.	4658
1021501	BTG Pactual	-	2020-01-09	5 gestores indicam suas ações preferidas para 2020	51441	Infomoney	Classificado	Empresa analisa o BTG	5 gestores indicam suas ações preferidas para 2020	4629
1025648	BTG Pactual	-	2020-01-16	Ofertas de ações no Brasil em 2020 podem chegar a R$200 bi, estimam executivos	51701	Reuters Brasil	Classificado	BTG analisa a economia brasileira	BTG analisa a economia brasileira	4730
1025673	BTG Pactual	-	2020-01-16	Ações da Marfrig e da Via Varejo registram nova alta e sobem mais de 10% na semana; Rumo cai após dados operacionais	51708	Infomoney	Classificado	BTG coordena oferta da Minerva	BTG coordena oferta da Minerva	4731
1025650	BTG Pactual	-	2020-01-16	Ofertas de ações no Brasil em 2020 podem chegar a R$200 bi, estimam executivos	51703	BOL	Classificado	BTG analisa a economia brasileira	BTG analisa a economia brasileira	4730
1025442	BTG Pactual	-	2020-01-16	Investidor deve saber a hora certa para vender uma ação	51668	Valor Econômico	Classificado	Quando vender uma ação	Investidor deve saber a hora certa para vender uma ação	4717
1025738	BTG Pactual	-	2020-01-16	Brookfield provisiona R$ 195 milhões do fundo imobiliário Panamby	51712	Yahoo Brasil	Classificado	BTG Pactual Corporate Office Fund	BTG Pactual Corporate Office Fund	4734
1025426	BTG Pactual	-	2020-01-15	Análise: Petrobras encerra ciclo de 40 anos na África	51659	Valor Econômico	Classificado	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	Petrobras encerra presença de quatro décadas na África	4710
1025792	BTG Pactual	-	2020-01-16	Bancos leiloam mais de 200 imóveis com lances iniciais a partir de R$ 39 mil	51715	Infomoney	Classificado	Banco Pan realiza leilão	Bancos leiloam mais de 200 imóveis com lances iniciais a partir de R$ 39 mil	4736
1025590	BTG Pactual	-	2020-01-16	Conselho da Minerva aprova oferta pública de ações	51692	Revista Istoé	Classificado	BTG coordena oferta da Minerva	BTG coordena oferta da Minerva	4727
1025587	BTG Pactual	-	2020-01-16	Investidor deve saber a hora certa para vender uma ação	51689	Valor Econômico	Classificado	Quando vender uma ação	Quando vender uma ação	4717
1025591	BTG Pactual	-	2020-01-16	Conselho da Minerva aprova oferta pública de ações	51693	Yahoo Brasil	Classificado	BTG coordena oferta da Minerva	BTG coordena oferta da Minerva	4727
1025649	BTG Pactual	-	2020-01-16	Ofertas de ações no Brasil em 2020 podem chegar a R$200 bi, estimam executivos	51702	Yahoo Brasil	Classificado	BTG analisa a economia brasileira	BTG analisa a economia brasileira	4730
1025435	BTG Pactual	-	2020-01-16	Petrobras encerra presença de quatro décadas na África	51663	Valor Econômico	Classificado	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	Petrobras encerra presença de quatro décadas na África	4710
1025777	BTG Pactual	-	2020-01-16	Exclusivo: em reação ao Brexit e atrás de ricos, bancos brasileiros desembarcam em Portugal	51714	AGÊNCIA ESTADO	Classificado	BTG Pactual chega em Portugal	Bancos nacionais vão a Portugal buscar grandes fortunas e proteção do Brexit	4735
1025601	BTG Pactual	-	2020-01-16	Brazil 2019 equity offering surge could be just the start, bankers say	51696	REUTERS GENERAL	Classificado	BTG analisa desempenho da bolsa	Brazil 2019 equity offering surge could be just the start, bankers say	4728
1026019	BTG Pactual	-	2020-01-17	Banco BTG tem vagas para recém-formados	51732	Agora São Paulo	Classificado	BTG contrata	Banco BTG tem vagas para recém-formados	4747
1026077	BTG Pactual	-	2020-01-22	Editorial - Carta de Exame - Motivos para otimismo	51739	Exame	Classificado	BTG compra revista Exame	Editorial - Carta de Exame - Motivos para otimismo	4831
1026839	BTG Pactual	-	2020-01-17	Itaú e BTG Pactual vão iniciar operações focadas em ricos após o aumento do número de brasileiros de altíssima renda em solo português, o que também já desperta interesse de Bradesco e XP (via Economia Estadão) #estadão - https://economia.estadao.com.br/noticias/geral,bancos-nacionais-vao-a-portugal-buscar-grandes-fortunas-e-protecao-do-brexit,70003162281?utm_source=facebook:newsfeed&utm_medium=social-organic&utm_campaign=redes-sociais:012020:e&utm_content=:::&utm_term=	51782	Estadão	Classificado	BTG Pactual chega em Portugal	Itaú e BTG Pactual vão iniciar operações focadas em ricos após o aumento do número de brasileiros de altíssima renda em solo português, o que também já desperta interesse de Bradesco e XP (via Economia Estadão) #estadão - https://economia.estadao.com.br/noticias/geral,bancos-nacionais-vao-a-portugal-buscar-grandes-fortunas-e-protecao-do-brexit,70003162281?utm_source=facebook:newsfeed&utm_medium=social-organic&utm_campaign=redes-sociais:012020:e&utm_content=:::&utm_term=	4764
1026007	BTG Pactual	-	2020-01-17	Veja os fundos imobiliários que bombaram em 2019 e o cenário para 2020	51727	BOL	Classificado	BTG Pactual analisa o mercado de fundos imobiliários	Veja os fundos imobiliários que bombaram em 2019 e o cenário para 2020	4745
1026068	BTG Pactual	-	2020-01-17	Editorial - Carta de Exame - Motivos para otimismo	51737	Exame	Classificado	BTG compra revista Exame	Editorial - Carta de Exame - Motivos para otimismo	4750
1026806	BTG Pactual	-	2020-01-17	Ibovespa retoma 118 mil pts com dados econômicos do exterior e salto de Vale	51776	Yahoo Brasil	Classificado	BTG analisa a empresa: MRV	Ibovespa retoma 118 mil pts com dados econômicos do exterior e salto de Vale	4761
1026080	BTG Pactual	-	2020-01-22	Um mercado do ainda em construção	51740	Exame	Classificado	BTG trabalha com fundos da Rio Bravo	Um mercado do ainda em construção	4832
1026922	BTG Pactual	-	2020-01-17	Fundo celebra contrato para transferir a Exame para a BTG Pactual Holding	51791	Correio Popular	Classificado	Exame é oficialmente do BTG	Fundo celebra contrato para transferir a Exame para a BTG Pactual Holding	4766
1026057	BTG Pactual	-	2020-01-17	Os deuses caídos de Davos	51734	Revista Época	Classificado	Delação de Palocci não apresenta provas de que Dilma autorizou o BTG a ter acesso a informações sigilosas	Delação de Palocci não apresenta provas de que Dilma autorizou o BTG a ter acesso a informações sigilosas	4748
1026804	BTG Pactual	-	2020-01-17	Ibovespa retoma 118 mil pts com dados econômicos do exterior e salto de Vale	51774	BOL	Classificado	BTG analisa a empresa: MRV	Ibovespa retoma 118 mil pts com dados econômicos do exterior e salto de Vale	4761
1026085	BTG Pactual	-	2020-01-17	Volatilidad en Chile y oportunidad en Brasil terminan echando abajo IPO chilena de Minerva	51741	La República	Classificado	Volatilidade no Chile e oportunidade no Brasil acabam quebrando IPO do Minerva no Chile	Volatilidad en Chile y oportunidad en Brasil terminan echando abajo IPO chilena de Minerva	4751
